FAILAVG,TXDURATION,METRIC,MXN,M_STEP,M_PACKET,INTERFACES,PDF,COMP,TX,TXX
0.0165703,1448,153,9,15,4096,1,0.99903,1.016849501,SI,1
0.00308738,1448,151,9,15,4096,1,0.99903,1.003096941,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00582025,1448,151,9,15,4096,1,0.99903,1.005854324,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00611971,1448,151,9,15,4096,1,0.99903,1.006157391,SI,1
0.00491567,1448,151,9,15,4096,1,0.99903,1.004939953,SI,1
0.00543301,1448,151,9,15,4096,1,0.99903,1.005462689,SI,1
0.00915775,1448,151,9,15,4096,1,0.99903,1.009242389,SI,1
0.00806109,1448,151,9,15,4096,1,0.99903,1.008126599,SI,1
0.011949,1448,152,9,15,4096,1,0.99903,1.012093505,SI,1
0.00637358,1448,151,9,15,4096,1,0.99903,1.006414463,SI,1
0.0105793,1448,152,9,15,4096,1,0.99903,1.010692418,SI,1
0.0166084,1448,153,9,15,4096,1,0.99903,1.016888898,SI,1
0.0219952,1448,153,9,15,4096,1,0.99903,1.022489869,SI,1
0.0248615,1448,154,9,15,4096,1,0.99903,1.025495353,SI,1
0.0312335,1448,155,9,15,4096,1,0.99903,1.032240483,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00651297,1448,151,9,15,4096,1,0.99903,1.006555667,SI,1
0.0128725,1448,152,9,15,4096,1,0.99903,1.013040362,SI,1
0.00988126,1448,152,9,15,4096,1,0.99903,1.009979874,SI,1
0.0258247,1448,154,9,15,4096,1,0.99903,1.026509295,SI,1
0.0261111,1448,154,9,15,4096,1,0.99903,1.026811169,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00957738,1448,152,9,15,4096,1,0.99903,1.009669993,SI,1
0.0100885,1448,152,9,15,4096,1,0.99903,1.010191315,SI,1
0.0112356,1448,152,9,15,4096,1,0.99903,1.011363273,SI,1
0.00885886,1448,151,9,15,4096,1,0.99903,1.008938041,SI,1
0.0152658,1448,152,9,15,4096,1,0.99903,1.015502457,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000721479,1448,150,9,15,4096,1,0.99903,1.000722,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.0119795,1448,152,9,15,4096,1,0.99903,1.012124748,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000411331,1448,150,9,15,4096,1,0.99903,1.0004115,SI,1
0.0188662,1448,153,9,15,4096,1,0.99903,1.019228978,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.010718,1448,152,9,15,4096,1,0.99903,1.01083412,SI,1
0.0110966,1448,152,9,15,4096,1,0.99903,1.011221116,SI,1
0.0156425,1448,152,9,15,4096,1,0.99903,1.015891076,SI,1
0.01897,1448,153,9,15,4096,1,0.99903,1.019336819,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000323895,1448,150,9,15,4096,1,0.99903,1.000324,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00511961,1448,151,9,15,4096,1,0.99903,1.005145955,SI,1
0.0118906,1448,152,9,15,4096,1,0.99903,1.012033688,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000557189,1448,150,9,15,4096,1,0.99903,1.0005575,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.0332844,1448,155,9,15,4096,1,0.99903,1.034430395,SI,1
0.0120674,1448,152,9,15,4096,1,0.99903,1.012214801,SI,1
0.0118193,1448,152,9,15,4096,1,0.99903,1.011960667,SI,1
0.046425,1448,157,9,15,4096,1,0.99903,1.048685211,SI,1
0.0218762,1448,153,9,15,4096,1,0.99903,1.022365472,SI,1
0.0194717,1448,153,9,15,4096,1,0.99903,1.019858376,SI,1
0.0326628,1448,155,9,15,4096,1,0.99903,1.033765682,SI,1
0.0320335,1448,155,9,15,4096,1,0.99903,1.033093604,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000721479,1448,150,9,15,4096,1,0.99903,1.000722,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000411331,1448,150,9,15,4096,1,0.99903,1.0004115,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.0320335,1448,155,9,15,4096,1,0.99903,1.033093604,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00491567,1448,151,9,15,4096,1,0.99903,1.004939953,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00637358,1448,151,9,15,4096,1,0.99903,1.006414463,SI,1
0.00642941,1448,151,9,15,4096,1,0.99903,1.006471015,SI,1
0.0110716,1448,152,9,15,4096,1,0.99903,1.011195553,SI,1
0.0397384,1448,156,9,15,4096,1,0.99903,1.04138289,SI,1
0.0165703,1448,153,9,15,4096,1,0.99903,1.016849501,SI,1
0.00308738,1448,151,9,15,4096,1,0.99903,1.003096941,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00491567,1448,151,9,15,4096,1,0.99903,1.004939953,SI,1
0.00543301,1448,151,9,15,4096,1,0.99903,1.005462689,SI,1
0.011949,1448,152,9,15,4096,1,0.99903,1.012093505,SI,1
0.00167027,1448,150,9,15,4096,1,0.99903,1.001673064,SI,1
0.00637358,1448,151,9,15,4096,1,0.99903,1.006414463,SI,1
0.0105793,1448,152,9,15,4096,1,0.99903,1.010692418,SI,1
0.0166084,1448,153,9,15,4096,1,0.99903,1.016888898,SI,1
0.0219952,1448,153,9,15,4096,1,0.99903,1.022489869,SI,1
0.0248615,1448,154,9,15,4096,1,0.99903,1.025495353,SI,1
0.0312335,1448,155,9,15,4096,1,0.99903,1.032240483,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00651297,1448,151,9,15,4096,1,0.99903,1.006555667,SI,1
0.0128725,1448,152,9,15,4096,1,0.99903,1.013040362,SI,1
0.00988126,1448,152,9,15,4096,1,0.99903,1.009979874,SI,1
0.0258247,1448,154,9,15,4096,1,0.99903,1.026509295,SI,1
0.0261111,1448,154,9,15,4096,1,0.99903,1.026811169,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.00957738,1448,152,9,15,4096,1,0.99903,1.009669993,SI,1
0.0100885,1448,152,9,15,4096,1,0.99903,1.010191315,SI,1
0.0112356,1448,152,9,15,4096,1,0.99903,1.011363273,SI,1
0.00885886,1448,151,9,15,4096,1,0.99903,1.008938041,SI,1
0.0152658,1448,152,9,15,4096,1,0.99903,1.015502457,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000721479,1448,150,9,15,4096,1,0.99903,1.000722,SI,1
0.0119795,1448,152,9,15,4096,1,0.99903,1.012124748,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000411331,1448,150,9,15,4096,1,0.99903,1.0004115,SI,1
0.0188662,1448,153,9,15,4096,1,0.99903,1.019228978,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.0110966,1448,152,9,15,4096,1,0.99903,1.011221116,SI,1
0.0156425,1448,152,9,15,4096,1,0.99903,1.015891076,SI,1
0.01897,1448,153,9,15,4096,1,0.99903,1.019336819,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000323895,1448,150,9,15,4096,1,0.99903,1.000324,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.0118906,1448,152,9,15,4096,1,0.99903,1.012033688,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.000557189,1448,150,9,15,4096,1,0.99903,1.0005575,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.0332844,1448,155,9,15,4096,1,0.99903,1.034430395,SI,1
0.0118193,1448,152,9,15,4096,1,0.99903,1.011960667,SI,1
0.046425,1448,157,9,15,4096,1,0.99903,1.048685211,SI,1
0.0218762,1448,153,9,15,4096,1,0.99903,1.022365472,SI,1
0.0194717,1448,153,9,15,4096,1,0.99903,1.019858376,SI,1
0.0326628,1448,155,9,15,4096,1,0.99903,1.033765682,SI,1
0.00753711,972,104,9,15,4096,1,0.99903,1.007594349,SI,1
0,1448,150,9,15,4096,1,0.99903,1,SI,1
0.546865,1448,332,9,15,4096,1,0.99903,2.206847849,SI,1
0.00642941,1448,151,9,15,8192,1,0.99951,1.006471015,SI,1
0.0110716,1448,152,9,15,8192,1,0.99951,1.011195553,SI,1
0.0397384,1448,156,9,15,8192,1,0.99951,1.04138289,SI,1
0.0165703,1448,153,9,15,8192,1,0.99951,1.016849501,SI,1
0.00308738,1448,151,9,15,8192,1,0.99951,1.003096941,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00582025,1448,151,9,15,8192,1,0.99951,1.005854324,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00611971,1448,151,9,15,8192,1,0.99951,1.006157391,SI,1
0.00491567,1448,151,9,15,8192,1,0.99951,1.004939953,SI,1
0.00543301,1448,151,9,15,8192,1,0.99951,1.005462689,SI,1
0.00915775,1448,151,9,15,8192,1,0.99951,1.009242389,SI,1
0.00806109,1448,151,9,15,8192,1,0.99951,1.008126599,SI,1
0.011949,1448,152,9,15,8192,1,0.99951,1.012093505,SI,1
0.00637358,1448,151,9,15,8192,1,0.99951,1.006414463,SI,1
0.0105793,1448,152,9,15,8192,1,0.99951,1.010692418,SI,1
0.0166084,1448,153,9,15,8192,1,0.99951,1.016888898,SI,1
0.0219952,1448,153,9,15,8192,1,0.99951,1.022489869,SI,1
0.0248615,1448,154,9,15,8192,1,0.99951,1.025495353,SI,1
0.0312335,1448,155,9,15,8192,1,0.99951,1.032240483,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00651297,1448,151,9,15,8192,1,0.99951,1.006555667,SI,1
0.0128725,1448,152,9,15,8192,1,0.99951,1.013040362,SI,1
0.00988126,1448,152,9,15,8192,1,0.99951,1.009979874,SI,1
0.0258247,1448,154,9,15,8192,1,0.99951,1.026509295,SI,1
0.0261111,1448,154,9,15,8192,1,0.99951,1.026811169,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00957738,1448,152,9,15,8192,1,0.99951,1.009669993,SI,1
0.0100885,1448,152,9,15,8192,1,0.99951,1.010191315,SI,1
0.0112356,1448,152,9,15,8192,1,0.99951,1.011363273,SI,1
0.00885886,1448,151,9,15,8192,1,0.99951,1.008938041,SI,1
0.0152658,1448,152,9,15,8192,1,0.99951,1.015502457,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.000721479,1448,150,9,15,8192,1,0.99951,1.000722,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.0119795,1448,152,9,15,8192,1,0.99951,1.012124748,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.000411331,1448,150,9,15,8192,1,0.99951,1.0004115,SI,1
0.0188662,1448,153,9,15,8192,1,0.99951,1.019228978,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.010718,1448,152,9,15,8192,1,0.99951,1.01083412,SI,1
0.0110966,1448,152,9,15,8192,1,0.99951,1.011221116,SI,1
0.0156425,1448,152,9,15,8192,1,0.99951,1.015891076,SI,1
0.01897,1448,153,9,15,8192,1,0.99951,1.019336819,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.000323895,1448,150,9,15,8192,1,0.99951,1.000324,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00511961,1448,151,9,15,8192,1,0.99951,1.005145955,SI,1
0.0118906,1448,152,9,15,8192,1,0.99951,1.012033688,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.000557189,1448,150,9,15,8192,1,0.99951,1.0005575,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.0332844,1448,155,9,15,8192,1,0.99951,1.034430395,SI,1
0.0120674,1448,152,9,15,8192,1,0.99951,1.012214801,SI,1
0.0118193,1448,152,9,15,8192,1,0.99951,1.011960667,SI,1
0.046425,1448,157,9,15,8192,1,0.99951,1.048685211,SI,1
0.0218762,1448,153,9,15,8192,1,0.99951,1.022365472,SI,1
0.0194717,1448,153,9,15,8192,1,0.99951,1.019858376,SI,1
0.0326628,1448,155,9,15,8192,1,0.99951,1.033765682,SI,1
0.0320335,1448,155,9,15,8192,1,0.99951,1.033093604,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.000721479,1448,150,9,15,8192,1,0.99951,1.000722,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.000411331,1448,150,9,15,8192,1,0.99951,1.0004115,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.0320335,1448,155,9,15,8192,1,0.99951,1.033093604,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.0248615,1448,154,9,15,8192,1,0.99951,1.025495353,SI,1
0.00988126,1448,152,9,15,8192,1,0.99951,1.009979874,SI,1
0.00637358,1448,151,9,15,8192,1,0.99951,1.006414463,SI,1
0.00957738,1448,152,9,15,8192,1,0.99951,1.009669993,SI,1
0.00651297,1448,151,9,15,8192,1,0.99951,1.006555667,SI,1
0.00642941,1448,151,9,15,8192,1,0.99951,1.006471015,SI,1
0.0110716,1448,152,9,15,8192,1,0.99951,1.011195553,SI,1
0.0397384,1448,156,9,15,8192,1,0.99951,1.04138289,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00582025,1448,151,9,15,8192,1,0.99951,1.005854324,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00491567,1448,151,9,15,8192,1,0.99951,1.004939953,SI,1
0.00543301,1448,151,9,15,8192,1,0.99951,1.005462689,SI,1
0.00915775,1448,151,9,15,8192,1,0.99951,1.009242389,SI,1
0.00806109,1448,151,9,15,8192,1,0.99951,1.008126599,SI,1
0.011949,1448,152,9,15,8192,1,0.99951,1.012093505,SI,1
0.00637358,1448,151,9,15,8192,1,0.99951,1.006414463,SI,1
0.0105793,1448,152,9,15,8192,1,0.99951,1.010692418,SI,1
0.0166084,1448,153,9,15,8192,1,0.99951,1.016888898,SI,1
0.0248615,1448,154,9,15,8192,1,0.99951,1.025495353,SI,1
0.0312335,1448,155,9,15,8192,1,0.99951,1.032240483,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00651297,1448,151,9,15,8192,1,0.99951,1.006555667,SI,1
0.0128725,1448,152,9,15,8192,1,0.99951,1.013040362,SI,1
0.00988126,1448,152,9,15,8192,1,0.99951,1.009979874,SI,1
0.0258247,1448,154,9,15,8192,1,0.99951,1.026509295,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00957738,1448,152,9,15,8192,1,0.99951,1.009669993,SI,1
0.0100885,1448,152,9,15,8192,1,0.99951,1.010191315,SI,1
0.00885886,1448,151,9,15,8192,1,0.99951,1.008938041,SI,1
0.0152658,1448,152,9,15,8192,1,0.99951,1.015502457,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.000721479,1448,150,9,15,8192,1,0.99951,1.000722,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.00513562,1448,151,9,15,8192,1,0.99951,1.005162131,SI,1
0.010718,1448,152,9,15,8192,1,0.99951,1.01083412,SI,1
0.0110966,1448,152,9,15,8192,1,0.99951,1.011221116,SI,1
0.01897,1448,153,9,15,8192,1,0.99951,1.019336819,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.000323895,1448,150,9,15,8192,1,0.99951,1.000324,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.0332844,1448,155,9,15,8192,1,0.99951,1.034430395,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.0120674,1448,152,9,15,8192,1,0.99951,1.012214801,SI,1
0.0118193,1448,152,9,15,8192,1,0.99951,1.011960667,SI,1
0.046425,1448,157,9,15,8192,1,0.99951,1.048685211,SI,1
0.0326628,1448,155,9,15,8192,1,0.99951,1.033765682,SI,1
0.0098735,972,105,9,15,8192,1,0.99951,1.009971958,SI,1
0,1448,150,9,15,8192,1,0.99951,1,SI,1
0.375407,1448,241,9,15,8192,1,0.99951,1.601042599,SI,1
0.398963,1448,250,9,15,8192,1,0.99951,1.663791081,SI,1
0.00139106,1448,150,9,30,2048,1,1,1.001392998,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.00305548,1448,151,9,30,2048,1,1,1.003064845,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.00126988,1448,150,9,30,2048,1,1,1.001271495,SI,1
0.007444,1448,151,9,30,2048,1,1,1.007499829,SI,1
0.0148581,1448,152,9,30,2048,1,1,1.015082193,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.046908,1448,157,9,30,2048,1,1,1.049216655,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.00953721,1448,152,9,30,2048,1,1,1.009629044,SI,1
0.00759697,1448,151,9,30,2048,1,1,1.007655126,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.22243,1448,193,9,30,2048,1,1,1.286057847,SI,1
0.00822207,1448,151,9,30,2048,1,1,1.008290233,SI,1
0.0128351,1448,152,9,30,2048,1,1,1.013001982,SI,1
0.00953535,1448,152,9,30,2048,1,1,1.009627148,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.0110103,1448,152,9,30,2048,1,1,1.011132876,SI,1
0.0150975,1448,152,9,30,2048,1,1,1.015328928,SI,1
0.0164437,1448,153,9,30,2048,1,1,1.016718616,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.383368,1448,244,9,30,2048,1,1,1.621712788,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.00759697,1448,151,9,30,2048,1,1,1.007655126,SI,1
0.00953535,1448,152,9,30,2048,1,1,1.009627148,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.00953721,1448,152,9,30,2048,1,1,1.009629044,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.046908,1448,157,9,30,2048,1,1,1.049216655,SI,1
0.00126988,1448,150,9,30,2048,1,1,1.001271495,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.007444,1448,151,9,30,2048,1,1,1.007499829,SI,1
0.0164437,1448,153,9,30,2048,1,1,1.016718616,SI,1
0.00305548,1448,151,9,30,2048,1,1,1.003064845,SI,1
0.046908,1448,157,9,30,2048,1,1,1.049216655,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.0150975,1448,152,9,30,2048,1,1,1.015328928,SI,1
0.00139106,1448,150,9,30,2048,1,1,1.001392998,SI,1
0.158874,972,123,9,30,2048,1,1,1.188882522,SI,1
0.707354,1448,514,9,30,2048,1,1,3.417097791,SI,1
0.00305548,1448,151,9,30,2048,1,1,1.003064845,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.00126988,1448,150,9,30,2048,1,1,1.001271495,SI,1
0.58034,1448,358,9,30,2048,1,1,2.38288138,SI,1
0.0148581,1448,152,9,30,2048,1,1,1.015082193,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,972,104,9,30,2048,1,1,1,SI,1
0.0758085,1448,162,9,30,2048,1,1,1.082026831,SI,1
0.00953721,1448,152,9,30,2048,1,1,1.009629044,SI,1
0.00759697,1448,151,9,30,2048,1,1,1.007655126,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.22243,1448,193,9,30,2048,1,1,1.286057847,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.0128351,1448,152,9,30,2048,1,1,1.013001982,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.400998,1448,251,9,30,2048,1,1,1.669443508,SI,1
0.00953535,1448,152,9,30,2048,1,1,1.009627148,SI,1
0,1448,150,9,30,2048,1,1,1,SI,1
0.0110103,1448,152,9,30,2048,1,1,1.011132876,SI,1
0.0150975,1448,152,9,30,2048,1,1,1.015328928,SI,1
0.00382984,972,104,9,30,2048,1,1,1.003844564,SI,1
0.00339094,972,104,9,30,2048,1,1,1.003402478,SI,1
0.409136,1448,254,9,30,2048,1,1,1.692436838,SI,1
0.00490576,972,104,9,30,2048,1,1,1.004929945,SI,1
0.383368,1448,244,9,30,2048,1,1,1.621712788,SI,1
0.597116,1448,373,9,30,2048,1,1,2.48210403,SI,1
0.00139106,1448,150,9,30,4096,1,0.00001,1.001392998,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00305548,1448,151,9,30,4096,1,0.00001,1.003064845,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00126988,1448,150,9,30,4096,1,0.00001,1.001271495,NO,0
0.007444,1448,151,9,30,4096,1,0.00001,1.007499829,NO,0
0.0148581,1448,152,9,30,4096,1,0.00001,1.015082193,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.046908,1448,157,9,30,4096,1,0.00001,1.049216655,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00953721,1448,152,9,30,4096,1,0.00001,1.009629044,NO,0
0.00759697,1448,151,9,30,4096,1,0.00001,1.007655126,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.22243,1448,193,9,30,4096,1,0.00001,1.286057847,NO,0
0.00822207,1448,151,9,30,4096,1,0.00001,1.008290233,NO,0
0.0128351,1448,152,9,30,4096,1,0.00001,1.013001982,NO,0
0.00953535,1448,152,9,30,4096,1,0.00001,1.009627148,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.0110103,1448,152,9,30,4096,1,0.00001,1.011132876,NO,0
0.0150975,1448,152,9,30,4096,1,0.00001,1.015328928,NO,0
0.0164437,1448,153,9,30,4096,1,0.00001,1.016718616,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.383368,1448,244,9,30,4096,1,0.00001,1.621712788,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00759697,1448,151,9,30,4096,1,0.00001,1.007655126,NO,0
0.00953535,1448,152,9,30,4096,1,0.00001,1.009627148,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00953721,1448,152,9,30,4096,1,0.00001,1.009629044,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.046908,1448,157,9,30,4096,1,0.00001,1.049216655,NO,0
0.00126988,1448,150,9,30,4096,1,0.00001,1.001271495,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.007444,1448,151,9,30,4096,1,0.00001,1.007499829,NO,0
0.0164437,1448,153,9,30,4096,1,0.00001,1.016718616,NO,0
0.00305548,1448,151,9,30,4096,1,0.00001,1.003064845,NO,0
0.046908,1448,157,9,30,4096,1,0.00001,1.049216655,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.0150975,1448,152,9,30,4096,1,0.00001,1.015328928,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00336138,1448,151,9,30,4096,1,0.00001,1.003372717,NO,0
0.22243,1448,193,9,30,4096,1,0.00001,1.286057847,NO,0
0.383368,1448,244,9,30,4096,1,0.00001,1.621712788,NO,0
0.248891,1448,200,9,30,4096,1,0.00001,1.331364689,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.0148581,1448,152,9,30,4096,1,0.00001,1.015082193,NO,0
0.623914,1448,400,9,30,4096,1,0.00001,2.6589663,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00759697,1448,151,9,30,4096,1,0.00001,1.007655126,NO,0
0.00953535,1448,152,9,30,4096,1,0.00001,1.009627148,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00305548,1448,151,9,30,4096,1,0.00001,1.003064845,NO,0
0.00139106,1448,150,9,30,4096,1,0.00001,1.001392998,NO,0
0.00126988,1448,150,9,30,4096,1,0.00001,1.001271495,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.00126988,1448,150,9,30,4096,1,0.00001,1.001271495,NO,0
0,1448,150,9,30,4096,1,0.00001,1,NO,0
0.0158752,1448,153,9,30,4096,1,0.00001,1.016131287,NO,0
0.374431,1448,240,9,30,4096,1,0.00001,1.598544685,NO,0
0.0285025,1448,155,9,30,4096,1,0.00001,1.029338727,NO,0
